trans_date_trans_time,cc_num,merchant,category,amt,gender,city_pop,trans_num,merch_lat,merch_long,age,trans_hour,trans_day_of_week,trans_weekend,trans_month,distance,avg_amt,total_transactions,total_fraud,fraud_rate,merchant_encoded,job_encoded,category_entertainment,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
2020-11-11 09:03:08,4651007077623147,fraud_Kerluke PLC,misc_net,89.63,0,759,49734e5a4914c982857b1098f76bdd71,46.453719,-122.682943,64,9,2,0,11,62.54758567676556,60.78092769440654,1466,12,0.0081855388813096,301,486,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-17 07:55:54,340103199302564,"fraud_Kihn, Abernathy and Douglas",shopping_net,1.18,0,12486,fc8012e48009cae8c06d7be8045c9e84,35.680266,-79.08816999999999,85,7,0,0,6,65.14763140329272,66.02142857142857,1463,7,0.0047846889952153,311,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-01-12 09:55:49,4897067971111209737,"fraud_Stokes, Christiansen and Sipes",grocery_net,63.48,1,42619,54f3e5c8db2d8427d45df4b39f2d555c,28.737521,-83.408831,43,9,5,1,1,85.14893660799612,65.18087015635622,1471,12,0.0081577158395649,600,180,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-12-26 19:19:21,4822367783500458,"fraud_Little, Gutmann and Lynch",shopping_net,6.58,1,33804,0887dbd6a8add5e7ecb11a69911fa473,28.029833,-81.72637399999999,30,19,5,1,12,14.059933615989564,61.17552289815448,1463,10,0.0068352699931647,392,187,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-11-09 03:00:05,30230540139182,fraud_Ankunding LLC,shopping_net,87.68,1,645,e5f4b67c8c39fb5cda01572bde94c8ff,41.812593,-75.864836,46,3,0,0,11,125.3662496980808,93.84961240310078,2193,11,0.005015959872321,8,325,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-02-01 18:04:16,213191402330021,"fraud_Towne, Greenholt and Koepp",shopping_net,6.51,1,817312,4965caabcb86454a6d27e2024f7d1dd5,42.515327,-87.68879,15,18,5,1,2,58.032179755311496,46.99099543378996,2190,0,0.0,630,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-04-07 06:38:02,2712209726293386,fraud_Bartoletti-Wunsch,gas_transport,70.21,0,378909,41413ee78edf186561ec71e1f5f6f8b8,31.333879,-92.090313,42,6,6,1,4,136.89467848336497,90.74712259835316,4372,5,0.0011436413540713,24,123,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-05-25 03:54:02,4260059589824237,"fraud_Raynor, Feest and Miller",gas_transport,57.08,1,4005,750b53c8bf962e2ce676d305cce2f6c5,42.023553,-100.616312,75,3,0,0,5,87.02741784353903,77.29775978407557,741,12,0.0161943319838056,497,310,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-08-27 04:20:28,180042946491150,fraud_Donnelly PLC,misc_net,2.26,1,341043,ccfedd8ef58602878779f764e2d3fa1f,28.333731,-82.486773,30,4,1,0,8,64.81757814457002,57.45390961999316,2921,8,0.0027387880862718,140,165,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-03-01 20:35:35,4509922033272157,fraud_Weimann-Lockman,kids_pets,38.47,0,811,4efd2445cd09d3eb0502c8fd5fec0f8e,44.107339,-97.512365,47,20,6,1,3,94.57252781161591,58.858863172226,1469,11,0.0074880871341048,660,311,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-01-11 02:55:04,4079773899158,fraud_Brekke and Sons,gas_transport,44.62,1,129,00861b270f53320f179916f6a54b9c58,45.188646000000006,-115.63872,53,2,4,0,1,89.42075347604766,60.99805203697364,2921,11,0.0037658336186237,77,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 05:23:51,4792627764422477317,fraud_Heidenreich PLC,grocery_pos,219.83,0,5760,51221bb336d57098534084b4c03859e1,39.052977,-94.861095,40,5,4,0,1,15.225932854732372,84.13513426669728,4357,5,0.0011475786091347,239,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-12-23 10:44:03,3568255211412877,fraud_Mante Group,misc_net,4.04,1,5341,ec2e81417e468781540130ab6d3d17e9,41.210871,-84.20459,26,10,2,0,12,69.06454565648401,59.70292465753425,2920,7,0.0023972602739726,405,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-06 17:02:55,5104807169438134,"fraud_Kuhic, Bins and Pfeffer",shopping_net,292.92,0,3255,79c2f9283dbabd95a0f86a9a7b1c4dcb,39.961182,-72.99019,42,17,3,0,8,100.82425062214284,91.074205862304,1467,8,0.0054533060668029,347,196,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-05-27 21:55:24,4311368326621416041,"fraud_Lang, Towne and Schuppe",kids_pets,50.1,1,648,78006272993536c9dee2ebf5d904732f,41.4451,-103.989164,49,21,0,0,5,106.0098871058151,62.13870636550308,1461,7,0.0047912388774811,369,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-02-09 15:44:26,4657269323674365,"fraud_Weber, Thiel and Hammes",kids_pets,90.63,0,3699,921a17e76309dab85c7785b15f368dae,30.856836,-85.377655,70,15,5,1,2,37.55253631673849,65.19506802721088,1470,10,0.0068027210884353,658,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-08-24 13:12:54,6011999606625827,"fraud_Roberts, Ryan and Smith",personal_care,90.64,1,4664,df8f43f4e4aa7dece1adbc7dd86b1474,40.102597,-74.37845300000001,55,13,0,0,8,104.44911146169332,66.89653916211293,2196,9,0.0040983606557377,520,388,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-06-18 11:00:56,4613314721966,fraud_Trantow PLC,grocery_net,47.0,1,885,d230aaf41e99ae7c41997cc0310c84c5,36.100971,-81.428825,30,11,1,0,6,29.26763392440504,96.91793072014585,2194,8,0.0036463081130355,632,428,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-05-13 15:05:09,6011109736646996,"fraud_Dare, Casper and Bartoletti",kids_pets,79.02,0,186140,c758dfd53de67463925c083eaa733bd6,33.391373,-77.02285400000001,37,15,2,0,5,124.57367040354616,87.44277180132752,4369,2,0.0004577706569008,122,178,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-12-26 04:23:58,4099707841315751,fraud_Kuhn LLC,misc_net,5.15,1,9815,a827aa7ebf0af2ada43e8faf34051b74,39.201947,-78.648299,45,4,5,1,12,106.95640647939834,64.10748016415869,3655,12,0.0032831737346101,349,121,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-09 01:30:52,30270432095985,fraud_Cartwright-Harris,grocery_pos,79.73,0,725,3d01d0d621ce3dbef798d6ffb44eb67c,41.537639,-90.469104,47,1,2,0,9,107.04169021108076,56.47913479052823,4392,15,0.003415300546448,86,179,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-27 09:16:42,4783226709001,fraud_Kassulke PLC,shopping_net,4.22,0,320,46f9392c677baf712b7e6c8bbdd9265c,37.687605,-100.139694,59,9,3,0,8,113.22311830683124,60.37725703905541,2202,14,0.0063578564940962,295,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-09-23 22:21:07,6011348830550197,fraud_Monahan-Morar,personal_care,41.03,1,493806,f183098e078fbb093652f297b6f7d96f,32.913158,-86.976173,39,22,0,0,9,63.52594399150677,59.46539135194308,3654,11,0.0030103995621237,433,307,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-10-30 11:24:44,30029052116970,fraud_Kuhic Inc,grocery_pos,49.62,1,3833,425d71d9071779e0451a42e6275f9c8d,42.542404,-79.87105600000001,49,11,2,0,10,72.82966571521882,57.356073137388925,2926,11,0.0037593984962406,345,297,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-12-21 13:32:34,3587044315915002,"fraud_Langosh, Wintheiser and Hyatt",food_dining,66.47,1,1804,20b490563127a75b374c53c2e3a40241,36.037154,-89.430911,46,13,0,0,12,110.878029052296,96.71686247723132,2196,12,0.0054644808743169,370,91,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-05 07:29:42,4110266553600176127,fraud_Deckow-O'Conner,grocery_pos,109.11,0,1686,28be9c99dc4b467dcbba6f45d68e0c6a,34.413246,-89.939739,32,7,0,0,8,110.39247466070802,54.87845528455285,738,10,0.013550135501355,130,144,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-02-26 00:21:51,4247921790666,fraud_Schmeler Inc,misc_pos,7.77,0,22305,fdca00574132f682bd678898d95f47a6,39.310282,-82.999989,81,0,2,0,2,46.508287562783465,68.62227501142074,2189,8,0.0036546368204659,554,461,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-08-25 03:05:56,630423337322,fraud_Hudson-Ratke,grocery_pos,116.07,0,149,eee1097a452bd1c17dc1fe7c69f1c437,48.300465,-117.869031,41,3,6,1,8,69.97028898170831,56.07811325080239,4362,7,0.0016047684548372,268,431,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-05-16 14:29:38,4260128500325,fraud_Swift PLC,kids_pets,19.16,0,230,ef703365de2fa4bdfb427ed07228d12f,38.031657,-82.65476600000001,22,14,5,1,5,88.50766075286681,73.71930877671669,2199,18,0.0081855388813096,612,103,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-03-21 19:41:03,4476840372112,fraud_Reichel Inc,entertainment,36.26,1,3395,fa756c4784f87eb8cf5b4d9c37d39aa3,34.173546,-86.464013,40,19,3,0,3,59.12876270138497,52.46714236824093,2922,10,0.0034223134839151,499,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-15 06:04:45,4223708906367574214,"fraud_Little, Gutmann and Lynch",shopping_net,91.83,1,177,f2176b18e28a2a08d71a036b15559f73,39.376009,-83.829499,45,6,0,0,7,76.65473812232496,97.28502049180328,2928,12,0.0040983606557377,392,188,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-02-03 20:02:10,4862293128558,"fraud_Prosacco, Kreiger and Kovacek",home,167.45,0,489,668fd2af3a3fd156573d718b6c581ba1,41.332587,-77.560864,63,20,0,0,2,58.771747757007496,61.13033607681756,2916,4,0.0013717421124828,490,332,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-14 12:03:00,3593118134380341,fraud_White and Sons,home,36.45,0,1131,05b28f81cc91293a788b5f6d7d6c4ed1,45.287587,-68.294236,61,12,0,0,12,91.97871422364749,62.0895106091718,2922,8,0.0027378507871321,663,281,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-15 01:36:00,370818583810103,fraud_Bailey-Morar,grocery_pos,71.35,1,3684,fc581edaddb98f4b1affffebd049ec1f,40.156287,-79.653244,44,1,1,0,12,46.5983556254816,64.43717703349282,1463,7,0.0047846889952153,20,210,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-08-18 10:44:58,180046617132290,fraud_Heathcote LLC,shopping_net,229.52,0,3119,e6e85302de546cb7874e6d9585b95976,37.450095000000005,-89.278386,77,10,6,1,8,30.89501310771115,70.37346994535518,1464,8,0.0054644808743169,237,455,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-04-12 05:08:00,30273037698427,fraud_Berge LLC,gas_transport,91.85,1,111,8d99385f815e588142169b9f5995f50e,34.846526000000004,-91.34102,19,5,6,1,4,81.78154932020269,72.74936228571428,4375,8,0.0018285714285714,43,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-13 21:04:33,577588686219,fraud_Ernser-Lynch,food_dining,121.47,1,972,8084cca3c7223703ab02c8e8d34ac3d5,40.622482,-79.302003,22,21,3,0,8,12.895992397389652,72.30850889192887,2193,8,0.0036479708162334,165,380,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-13 16:08:03,3533012926413100,fraud_Gibson-Deckow,entertainment,7.28,0,1684,ce3779b52949ab6d9af5bce27e40b526,43.62076,-75.45026800000001,25,16,5,1,4,49.94323119222478,56.99743326488706,2922,7,0.0023956194387405,190,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-29 20:28:48,4788103653396,fraud_Skiles LLC,home,18.89,0,36784,1f9af19dc688a662cb81ecb0323aefc4,40.424472,-83.300923,78,20,6,1,3,120.56418927213636,71.97907167235495,1465,8,0.0054607508532423,581,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-11-10 06:31:43,3549202406645667,fraud_Effertz LLC,entertainment,3.62,1,18760,ce4e27312a39f44690ef684c6713178b,42.640319,-69.505973,87,6,1,0,11,125.08056094896828,65.75074681238617,2196,11,0.0050091074681238,151,281,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-06 15:14:28,4956828990005111019,fraud_Torphy-Goyette,shopping_pos,1.85,1,124967,6c7c97550d7635574d5a5c88c2e4cb2e,41.327206,-75.074845,38,15,4,0,12,101.80113602793188,59.85805851791086,3657,10,0.0027344818156959,627,321,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-12-21 08:05:58,2274911989136158,"fraud_Tillman, Dickinson and Labadie",gas_transport,84.02,1,84861,b892dc670b7abe985e48e406a5a22b74,38.573399,-103.850991,88,8,0,0,12,128.4672368558155,69.1522554347826,736,7,0.0095108695652173,622,287,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-12-22 22:30:29,30235438713303,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,1.51,1,5512,a26a76b9b22955b6e259ed41553e081f,37.659561,-82.88951,39,22,6,1,12,128.59226743743923,58.77489863013699,3650,11,0.0030136986301369,575,188,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-04 07:06:55,6011381817520024,"fraud_Herman, Treutel and Dickens",misc_net,7.0,0,635,365b78cb2329b1434518ee46225cc5d1,41.043679,-103.258602,46,7,0,0,11,102.82366946573704,54.20427690198766,1459,7,0.0047978067169294,245,360,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-03-23 20:37:08,4469777115158234880,fraud_Dibbert and Sons,entertainment,249.19,1,47249,d4ae1a168cd36c3abf0a19fac4b4498e,43.578772,-71.364473,38,20,5,1,3,95.76505343826442,55.21771497088045,2919,9,0.0030832476875642,133,285,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-26 02:14:07,3500969075198072,"fraud_Heller, Gutmann and Zieme",grocery_pos,61.55,1,895,d67fc763ec0adc979665379afc07601e,46.712019,-117.909018,20,2,0,0,8,84.96482787708146,74.14258091058694,3646,15,0.0041140976412506,241,91,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-06-01 11:47:32,4423489490781412,fraud_Cummings LLC,gas_transport,41.31,1,1426,6264d27e29fe4ae2e01b0afd4fa4b63a,42.494626,-91.052929,63,11,0,0,6,106.10662146935732,58.11817722681359,2178,5,0.0022956841138659,119,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-01-06 02:23:47,6540981358631302,fraud_Turner and Sons,shopping_pos,9.52,1,673342,22d4a44b7d1269f91fa7e55f5413658c,41.739835,-82.863493,51,2,6,1,1,79.87756630751072,64.00928131416838,1461,8,0.0054757015742642,640,401,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-01-20 22:55:51,4173950183554608,fraud_Beier LLC,entertainment,96.08,1,3279,38368b6e1ccc0d8d9076dd581ce6e332,40.599043,-73.72579300000001,40,22,6,1,1,36.61790711359507,67.71626880984952,2924,9,0.0030779753761969,40,220,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-19 12:24:58,371683116218417,fraud_Jacobi Inc,health_fitness,1.36,0,18459,5a8919f0560d6936069b0edf04f65690,39.894932,-73.697728,91,12,6,1,7,91.77193394962606,64.93308108108108,740,10,0.0135135135135135,276,150,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-01-19 12:20:01,213193596103206,fraud_Jast and Sons,food_dining,64.85,1,95,0e03e5d0d1ee6435fe059b36ba678e72,46.466432,-83.879322,25,12,6,1,1,90.4140232296808,93.79548353909465,2916,8,0.0027434842249657,283,147,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-22 21:03:46,3590736522064285,fraud_Hills-Witting,shopping_net,6.76,0,4074,611804303571cc93623edc50f3dc0943,35.298896,-92.234685,43,21,0,0,4,90.68906084977309,90.24864821591947,4372,8,0.0018298261665141,256,410,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-10-12 19:57:21,3545109339866548,"fraud_Kunze, Larkin and Mayert",travel,5.94,1,2870,9f1d13ba5df3a6520c4589673ea5be72,33.889792,-90.647523,21,19,0,0,10,47.38953098078879,52.53197296058661,4364,13,0.0029789184234647,353,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-19 16:05:46,4319584480204988982,fraud_Greenholt Ltd,health_fitness,18.51,0,502,5f458aee60b2ed293cd2f1c61212cbc0,37.448073,-83.140001,59,16,6,1,5,49.449716384306775,61.59278862624186,2919,8,0.0027406646111682,207,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-12-23 00:22:02,3582754887089201,"fraud_Olson, Becker and Koch",gas_transport,47.88,1,1383,6687cb8d82dd3fdbc92905a9612a383f,34.906672,-94.416952,53,0,0,0,12,84.15707555075028,67.69598767545361,2921,7,0.0023964395754878,463,278,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-08 12:25:14,4560004149983868183,fraud_Gleason-Macejkovic,shopping_net,209.3,0,525713,50dc2b30e8b633df51a0f9ef5cd77fd8,38.612349,-103.945488,28,12,1,0,9,68.79127446878823,93.4080255357957,2193,8,0.0036479708162334,193,304,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-02-24 19:35:56,6011382886333463,fraud_Rau-Robel,kids_pets,6.98,1,864,7e794a6d3dcf03bcb93b24bc0e2f2b6e,44.30424,-84.307612,76,19,6,1,2,32.91829062548192,70.79876954452753,1471,15,0.0101971447994561,496,210,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-11-19 00:26:28,4997733566924489,"fraud_Goldner, Kovacek and Abbott",grocery_pos,218.83,0,753116,dbcb9d62a15c12da40860ccfd888dea5,45.12446,-92.765424,49,0,3,0,11,20.65134428650403,90.56731215846996,2928,11,0.0037568306010928,194,199,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-10-26 12:59:00,4926376199189801,"fraud_Durgan, Gislason and Spencer",home,45.21,0,4726,3b20ca00e356b595f2058cc598312284,35.869522,-92.083781,43,12,0,0,10,69.25570593016934,91.63769300635786,2202,15,0.0068119891008174,148,338,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-24 20:07:34,2248735346244816,fraud_Bode-Rempel,kids_pets,19.6,1,269,aaae4eaa425b14422391f50b3e26421e,39.112996,-99.507404,58,20,3,0,12,75.71704938205272,57.12535849056604,2915,5,0.0017152658662092,60,360,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-04-06 22:07:43,3556613125071656,fraud_Lemke-Gutmann,shopping_net,74.89,1,28739,b21b66e144aa36e110c27ac63cc0fc22,28.075191,-96.354614,19,22,5,1,4,139.53485946171588,50.45228899207866,3661,16,0.0043703906036602,386,207,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-01-15 18:40:44,6011367958204270,fraud_Cartwright PLC,kids_pets,2.77,0,7646,8c34bf9a15e96487b3f0c4d961cfb532,41.2714,-80.994315,30,18,1,0,1,62.86198040553816,92.78409589041097,4380,0,0.0,85,292,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-09-27 21:42:28,375248307838179,"fraud_Lang, Towne and Schuppe",kids_pets,51.18,1,571,bae6fd2aea798c42b3bcdb5c27cf0298,38.542817,-80.51140699999999,53,21,6,1,9,46.43708346614152,60.65454452054794,2920,0,0.0,369,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-02-19 13:45:24,4979422371139333,"fraud_Prosacco, Kreiger and Kovacek",home,45.29,0,73,331d8d850cb0b5a840ce776b74015b5c,42.206542,-100.063363,85,13,2,0,2,104.06206016871268,72.02596785225718,2924,11,0.0037619699042407,490,358,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-14 13:10:38,6011504998544485,fraud_Osinski Inc,personal_care,94.02,0,1089,c5b834ec82e4e9bb979d0917e9eef877,31.658288,-87.021338,48,13,1,0,7,96.74682995590804,54.900449771689495,4380,7,0.0015981735159817,465,287,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-12-15 20:05:30,3560797065840735,"fraud_Torp, Muller and Borer",health_fitness,26.59,0,77,4a2afcbf890c88b42acdf7eb39c55b6a,45.727399,-101.471973,30,20,6,1,12,53.355534790059856,53.94167313398768,4381,11,0.0025108422734535,624,194,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-07-19 11:59:15,4311368326621416041,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,7.07,1,648,6e3cdc3b1b46c90a7f6d5ec290dec942,41.199739,-103.496769,49,11,4,0,7,58.47256164255318,62.13870636550308,1461,7,0.0047912388774811,33,97,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-05-26 01:14:28,4822367783500458,"fraud_Stroman, Hudson and Erdman",gas_transport,89.13,1,33804,8feafe6f2452f305a1441b5cb91b2099,28.910741,-82.044558,28,1,6,1,5,102.79911779539768,61.17552289815448,1463,10,0.0068352699931647,607,187,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-20 14:50:13,213191402330021,"fraud_Durgan, Gislason and Spencer",home,4.57,1,817312,d632dafb1752c6c36bfb8433b3e94245,43.865358,-87.280999,16,14,1,0,10,117.28973254817949,46.99099543378996,2190,0,0.0,148,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-06-19 11:44:47,4777065439639721,fraud_Schmitt Ltd,misc_net,125.6,1,737,e9d08450c612540b051ab88418465665,39.220392,-76.12269599999999,33,11,4,0,6,116.5566778973162,97.683348540146,2192,11,0.0050182481751824,560,318,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-12 12:58:34,4683638447911,"fraud_Schaefer, Fay and Hilll",entertainment,68.36,1,1261,c4ec8bfe5d309837db6d8c677c44c84e,29.39096,-93.334948,47,12,4,0,7,125.0204955781362,95.12954529914528,2925,9,0.003076923076923,547,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-27 01:30:24,213161869125933,fraud_Spencer-Runolfsson,misc_pos,8.76,0,190,4cce2ca3c4543c045187529ea1a2c564,43.728244,-70.97251800000001,49,1,6,1,10,100.26546463861882,59.81823101409732,2199,9,0.0040927694406548,587,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-05-20 02:46:24,3543591270174051,"fraud_Jenkins, Hauck and Friesen",gas_transport,69.95,0,922,fb665343c0e355195434c52399c9ed14,41.015129,-79.41149899999999,47,2,2,0,5,70.37150222511951,55.76882981638805,3649,11,0.0030145245272677,285,137,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-06-20 10:36:41,4990494243023,fraud_Mohr-Bayer,shopping_net,11.93,1,626,c0e694bf40e243a3a9b50359aa88f3ba,40.293467,-78.203845,59,10,5,1,6,83.72076059813266,61.29795213675214,2925,14,0.0047863247863247,430,151,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-05-05 10:55:45,4661996144291811856,fraud_Kiehn-Emmerich,grocery_pos,112.71,0,2054,b3572bd0b91837dd0091d6431653b8a7,41.328284,-79.26308399999999,55,10,6,1,5,65.89648178109265,64.75651639344262,1464,11,0.0075136612021857,309,322,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-12-21 03:52:37,4789911625179723,fraud_Jaskolski-Vandervort,misc_net,113.03,0,3285,8044c7fe618e77d231638700fc24d9f4,41.463573,-71.857259,32,3,0,0,12,108.76115146580032,85.30526315789473,741,14,0.0188933873144399,281,393,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-11-16 16:44:16,6011542681743618,fraud_Beier-Hyatt,shopping_pos,147.17,0,863,9aacb6051fead94596a240c35089d810,38.841682,-79.5315,48,16,0,0,11,65.4100572666863,55.33339958875942,2918,11,0.0037697052775873,42,169,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-12-20 10:18:32,4996263498048679,fraud_Luettgen PLC,gas_transport,66.15,0,1930,4db8ec420b7794a33d1fad7e747db7c8,41.448555,-124.998668,37,10,6,1,12,88.6278415520795,57.5558771331058,1465,7,0.004778156996587,399,494,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-07 10:43:44,4607072969078276,"fraud_Tillman, Dickinson and Labadie",gas_transport,89.99,0,1493,8855051835e30adac15a3949ace224d8,36.660188,-97.529097,35,10,1,0,7,88.0465149940313,55.856484268125854,2193,13,0.0059279525763793,622,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-06 14:13:31,639095706599,fraud_Larson-Moen,entertainment,52.42,1,223,696d4c2f168a689277d42399a1292cc9,42.518362,-93.849349,81,14,6,1,12,91.88641791169822,64.00858117326058,733,6,0.0081855388813096,376,185,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-05 09:59:19,38580485618059,fraud_Heathcote LLC,shopping_net,13.95,0,248,139a7710b8a05bbe428324aed668b955,48.130701,-103.395385,51,9,3,0,9,88.61651000649198,60.20979718116191,2909,5,0.001718803712616,237,245,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-08-03 17:30:22,4755696071492,fraud_Kassulke PLC,shopping_net,8.87,1,20328,61c300832d18ac8f2b5a9b2e240c4227,32.139273,-96.457241,35,17,0,0,8,92.72572252468116,63.19249794576828,3651,7,0.0019172829361818,295,424,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-09-29 11:26:05,4988304376504,fraud_Pacocha-Bauch,shopping_pos,2.69,1,2258,2009fefb6972cbdbc71d053caafe07d4,42.086567,-75.145912,82,11,6,1,9,107.22717641799818,63.75331055688418,2927,12,0.0040997608472839,467,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-02-04 16:59:28,3525590521269779,"fraud_Yost, Schamberger and Windler",kids_pets,33.81,1,6006,89635cdd11d556a2f23e88a94a8d57a1,36.267101,-79.95544699999999,34,16,0,0,2,61.93748257299388,59.22615005476451,3652,9,0.0024644030668127,683,329,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-11-26 03:25:09,4279161831637,fraud_Deckow-O'Conner,grocery_pos,95.92,0,2303,bbc06a93632968672d173275827a7037,40.524005,-79.188348,32,3,1,0,11,70.24856052718101,59.69531058020478,1465,13,0.0088737201365187,130,341,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-15 15:39:39,213178765398315,"fraud_Koss, McLaughlin and Mayer",food_dining,22.37,1,19408,be9a95ac1162b959e485e5ce372a8ab9,43.034543,-107.809631,26,15,5,1,8,31.92300607639777,60.97977412731006,2922,7,0.0023956194387405,334,267,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-09 16:22:19,3598304579370089,"fraud_Runte, Green and Emard",health_fitness,56.26,1,409656,05154df4a4aeb6d73b46a9c82f01cb74,37.973476,-98.079067,33,16,0,0,12,87.96452896995825,62.38248202670319,2921,10,0.0034234851078397,540,224,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-12 10:21:19,6011860238257910,"fraud_Streich, Hansen and Veum",gas_transport,64.44,0,1078,375a7d9e683a7e09c02bcbe63d47bce9,37.190673,-98.336902,66,10,1,0,2,92.62454894690433,61.42882494004796,2919,5,0.0017129153819801,605,366,0,0,1,0,0,0,0,0,0,0,0,0,0,0
